
40608 atoms

2 atom types

-50.654851 50.656058 xlo xhi
-50.656335 50.655424 ylo yhi
0.000000 150.691278 zlo zhi

Masses

1 91.224000
2 15.999400

Atoms

1 1 1 0.0 22.182486 33.681948 134.339354
2 1 1 0.0 24.870329 31.240295 135.616199
3 1 2 0.0 24.682773 31.794649 135.774995
4 1 2 0.0 24.831898 30.586543 135.611791
5 1 2 0.0 23.971769 31.816977 133.076135
6 1 2 0.0 21.377664 33.924407 134.907552
7 1 1 0.0 25.971199 30.202703 131.664555
8 1 1 0.0 27.533749 27.357903 133.553296
9 1 2 0.0 27.856634 28.004303 133.356995
10 1 2 0.0 27.053489 26.616657 133.855877
11 1 2 0.0 26.756894 28.204703 131.109861
12 1 2 0.0 24.440398 30.156988 132.745288
13 1 1 0.0 28.545989 26.723457 129.846776
14 1 1 0.0 29.239347 23.540985 132.168185
15 1 2 0.0 29.930141 24.289176 131.717649
16 1 2 0.0 28.431106 22.704464 132.697191
17 1 2 0.0 28.608137 24.592429 129.802900
18 1 2 0.0 26.511302 26.389570 131.283247
19 1 1 0.0 30.218764 23.244212 128.665811
20 1 1 0.0 30.183784 19.776099 131.321701
21 1 2 0.0 31.162666 20.631537 130.673415
22 1 2 0.0 29.114836 18.839704 132.029527
23 1 2 0.0 29.700641 20.980156 129.031601
24 1 2 0.0 27.812815 22.622151 130.364390
25 1 1 0.0 31.135249 19.764966 128.018780
26 1 1 0.0 30.460671 16.056846 130.947601
27 1 2 0.0 31.677040 17.022990 130.137373
28 1 2 0.0 29.174868 15.017579 131.803215
29 1 2 0.0 30.117089 17.367882 128.737592
30 1 2 0.0 28.450724 18.854733 129.914032
31 1 1 0.0 31.361818 16.285721 127.858824
32 1 1 0.0 30.106383 12.380739 131.020146
33 1 2 0.0 31.526880 13.459869 130.071580
34 1 2 0.0 28.632786 11.236613 132.002983
35 1 2 0.0 29.885757 13.755608 128.900911
36 1 2 0.0 28.469672 15.087314 129.900655
37 1 1 0.0 30.913644 12.806475 128.175231
38 1 1 0.0 29.114081 8.748246 131.544175
39 1 2 0.0 30.718387 9.941750 130.471650
40 1 2 0.0 27.469593 7.498105 132.642274
41 1 2 0.0 28.991143 10.143335 129.532501
42 1 2 0.0 27.870921 11.319896 130.323368
43 1 1 0.0 29.760258 9.327229 128.989512
44 1 1 0.0 27.431227 5.162957 132.556864
45 1 2 0.0 29.212596 6.471298 131.365155
46 1 2 0.0 25.618682 3.806609 133.768220
47 1 2 0.0 27.368279 6.531061 130.678229
48 1 2 0.0 26.612812 7.552477 131.211582
49 1 1 0.0 27.814069 5.847984 130.363504
50 1 1 0.0 24.938136 1.633055 134.142909
51 1 2 0.0 26.910308 3.055293 132.822292
52 1 2 0.0 22.936641 0.171927 135.482307
53 1 2 0.0 24.875037 2.918787 132.438437
54 1 2 0.0 24.594365 3.785059 132.636589
55 1 1 0.0 24.889793 2.368738 132.428019
56 1 1 0.0 21.381801 -1.824165 136.481347
57 1 2 0.0 23.603189 -0.292024 134.990487
58 1 2 0.0 19.112295 -3.384669 138.004733
59 1 2 0.0 21.206618 -0.693486 135.028309
60 1 2 0.0 21.603501 0.017640 134.748112
61 1 1 0.0 19.296707 35.617401 136.376690
62 1 1 0.0 21.826369 32.987535 137.844332
63 1 2 0.0 21.813220 33.765560 137.891053
64 1 2 0.0 21.632918 32.134498 137.939516
65 1 2 0.0 20.724103 33.354531 135.368960
66 1 2 0.0 18.320403 35.455422 137.065952
67 1 1 0.0 22.592535 31.737986 134.049863
68 1 1 0.0 24.060010 28.779597 136.068468
69 1 2 0.0 24.505009 29.625857 135.795780
70 1 2 0.0 23.471472 27.861031 136.438776
71 1 2 0.0 23.131903 29.371062 133.669074
72 1 2 0.0 20.945130 31.350104 135.212917
73 1 1 0.0 24.832364 27.858571 132.468563
74 1 1 0.0 25.469103 24.628023 134.876086
75 1 2 0.0 26.243306 25.551334 134.375234
76 1 2 0.0 24.588700 23.636872 135.448474
77 1 2 0.0 24.732341 25.387594 132.539178
78 1 2 0.0 22.719869 27.244786 133.959966
79 1 1 0.0 26.287523 23.979155 131.441233
80 1 1 0.0 26.222947 20.521241 134.147385
81 1 2 0.0 27.252864 21.526626 133.470372
82 1 2 0.0 25.112879 19.453253 134.877837
83 1 2 0.0 25.676834 21.404125 131.872375
84 1 2 0.0 23.835250 23.139468 133.172517
85 1 1 0.0 27.084780 20.099740 130.878376
86 1 1 0.0 26.402125 16.453742 133.825339
87 1 2 0.0 27.640122 17.544457 133.005874
88 1 2 0.0 25.103998 15.306073 134.684413
89 1 2 0.0 26.036862 17.420657 131.618198
90 1 2 0.0 24.381931 19.034151 132.786565
91 1 1 0.0 27.281874 16.220324 130.739230
92 1 1 0.0 26.037952 12.423385 133.887790
93 1 2 0.0 27.451541 13.601652 132.948863
94 1 2 0.0 24.580504 11.194071 134.855150
95 1 2 0.0 25.836871 13.437188 131.759390
96 1 2 0.0 24.398169 14.928833 132.775101
97 1 1 0.0 26.892004 12.340909 131.014475
98 1 1 0.0 25.124541 8.430574 134.338903
99 1 2 0.0 26.692493 9.697843 133.295536
100 1 2 0.0 23.526160 7.118357 135.401538
101 1 2 0.0 25.063458 9.453720 132.305413
102 1 2 0.0 23.885047 10.823515 133.137361
