
50286 atoms
116 bonds

4 atom types
1 bond types

-25.871892 229.167074 xlo xhi
-76.712796 178.364142 ylo yhi
0.999569 205.022343 zlo zhi

Masses

1 28.0855
2 15.9994
3 15.9994
4 1.0080

Atoms

325     1 1 0.0 128.435118 64.283009 16.435948
326     1 1 0.0 126.073075 68.752850 12.130904
327     1 1 0.0 128.596175 63.868765 13.487166
328     1 1 0.0 127.580993 66.337909 12.709900
329     1 2 0.0 127.136077 63.355422 16.639195
330     1 2 0.0 127.537126 69.326008 11.771722
331     1 2 0.0 124.171504 65.468735 8.964226
332     1 2 0.0 127.464950 65.000158 13.554330
333     1 2 0.0 128.983962 67.041411 13.066491
334     1 2 0.0 129.055883 63.745180 15.033821
335     1 2 0.0 126.388558 67.383852 12.890195
336     1 2 0.0 124.651998 70.756480 9.703012
337     1 1 0.0 120.542045 56.264028 22.246169
338     1 1 0.0 122.676466 65.083441 9.475139
339     1 1 0.0 128.001680 56.927866 15.378640
340     1 1 0.0 127.672424 62.013335 11.149840
341     1 2 0.0 123.134133 58.651293 19.204006
342     1 2 0.0 127.724070 65.926343 11.164815
343     1 2 0.0 123.761529 62.310372 12.324644
344     1 2 0.0 126.085954 61.941403 11.014736
345     1 2 0.0 128.019405 62.684697 12.585385
346     1 2 0.0 125.416987 58.080941 18.208905
347     1 2 0.0 128.285283 62.753951 9.866231
348     1 2 0.0 121.873858 66.452949 9.763015
349     1 1 0.0 119.542802 53.997670 20.480209
350     1 1 0.0 122.822221 59.284267 14.167826
351     1 1 0.0 121.054801 54.954463 17.842052
352     1 1 0.0 124.867506 58.384610 12.367611
353     1 2 0.0 118.102725 54.183748 19.968888
354     1 2 0.0 122.200181 59.288220 12.658670
355     1 2 0.0 115.444581 56.802113 10.478972
356     1 2 0.0 125.235144 53.853296 18.758114
357     1 2 0.0 126.552166 56.700210 16.040286
358     1 2 0.0 119.697228 54.972574 16.931988
359     1 2 0.0 121.974599 58.297119 15.157704
360     1 2 0.0 119.587944 57.457916 15.791542
361     1 1 0.0 121.496018 95.758101 21.284508
362     1 1 0.0 115.703956 98.644551 15.597006
363     1 1 0.0 122.918115 93.777938 17.486950
364     1 1 0.0 116.674124 99.709497 20.893090
365     1 2 0.0 121.063855 96.513256 22.653399
366     1 2 0.0 116.988587 99.392054 14.939338
367     1 2 0.0 118.342971 97.353607 14.634957
368     1 2 0.0 120.126841 96.411098 18.147841
369     1 2 0.0 117.135489 98.273414 21.642425
370     1 2 0.0 119.614596 92.603437 20.023647
371     1 2 0.0 117.888619 100.561327 20.549394
372     1 2 0.0 114.410653 98.751301 14.690227
373     1 1 0.0 122.922834 90.159544 19.167445
374     1 1 0.0 117.444724 96.235860 15.356279
375     1 1 0.0 124.111060 89.328759 16.424951
376     1 1 0.0 120.410062 93.379636 15.962064
377     1 2 0.0 121.485179 90.925030 18.981621
378     1 2 0.0 120.762143 94.609617 14.974267
379     1 2 0.0 117.462832 92.563262 13.532357
380     1 2 0.0 121.803850 92.961692 16.669125
381     1 2 0.0 123.430489 93.262555 18.921537
382     1 2 0.0 123.301566 89.415995 17.816223
383     1 2 0.0 119.615998 92.278213 15.098150
384     1 2 0.0 117.447020 94.977055 14.387273
385     1 1 0.0 124.142685 84.702301 21.803644
386     1 1 0.0 118.316702 91.527905 14.435627
387     1 1 0.0 126.957805 85.753090 20.848797
388     1 1 0.0 122.100715 87.883876 14.521765
389     1 2 0.0 124.668958 84.671819 23.340548
390     1 2 0.0 121.402674 89.297257 14.091053
391     1 2 0.0 118.595587 87.552276 14.596254
392     1 2 0.0 125.524869 90.218595 13.450380
393     1 2 0.0 123.331406 88.264195 15.504645
394     1 2 0.0 124.276708 83.212141 21.221914
395     1 2 0.0 120.984027 86.915476 15.175168
396     1 2 0.0 118.525324 90.075879 13.734094
397     1 1 0.0 126.195621 79.675245 19.848412
398     1 1 0.0 119.451243 86.488860 15.474531
399     1 1 0.0 127.571429 81.085948 17.357539
400     1 1 0.0 124.744577 84.097131 13.164524
401     1 2 0.0 125.095766 80.751542 20.337353
402     1 2 0.0 124.668320 85.663813 12.891644
403     1 2 0.0 118.055415 83.181787 13.482881
404     1 2 0.0 125.408188 83.598455 14.540964
405     1 2 0.0 127.452071 87.120558 20.098605
406     1 2 0.0 127.175736 80.543016 18.847660
407     1 2 0.0 123.238444 83.500251 13.038295
408     1 2 0.0 119.061799 84.955082 15.156194
409     1 1 0.0 126.432425 76.991708 18.406032
410     1 1 0.0 121.952793 82.970329 12.238832
411     1 1 0.0 127.247912 78.358282 15.691938
412     1 1 0.0 126.257213 82.329703 15.044349
413     1 2 0.0 125.667818 75.573607 18.263645
414     1 2 0.0 125.570776 83.498720 11.904561
415     1 2 0.0 121.129655 79.186517 12.381219
416     1 2 0.0 127.394942 79.773067 16.454167
417     1 2 0.0 126.536863 82.103832 16.628606
418     1 2 0.0 126.940080 77.361824 16.916482
419     1 2 0.0 125.618085 81.051130 14.308643
420     1 2 0.0 120.654007 82.554170 13.074652
421     1 1 0.0 126.418908 74.172470 18.170529
422     1 1 0.0 122.654660 78.672155 12.568961
423     1 1 0.0 128.995439 74.916657 16.323001
424     1 1 0.0 125.376308 79.623592 13.604275
425     1 2 0.0 126.862293 73.666397 19.660813
426     1 2 0.0 126.032779 79.569005 12.108135
427     1 2 0.0 122.409440 74.302559 12.619804
428     1 2 0.0 129.761066 75.823200 13.031052
429     1 2 0.0 126.106102 78.556222 14.580524
430     1 2 0.0 127.830421 74.496418 17.376799
431     1 2 0.0 123.780785 79.356398 13.509282
432     1 2 0.0 122.764199 77.086851 12.832252
433     1 1 0.0 127.739372 66.886580 17.609609
434     1 1 0.0 121.399486 70.276935 14.435831
435     1 1 0.0 126.836534 71.440596 17.616464
436     1 1 0.0 124.917238 71.312037 13.627594
437     1 2 0.0 126.692310 68.048073 17.200911
438     1 2 0.0 126.296234 72.128283 13.532601
439     1 2 0.0 118.593165 67.229786 13.617087
440     1 2 0.0 124.416342 71.037702 15.143627
441     1 2 0.0 128.226369 75.282055 14.973451
442     1 2 0.0 125.966596 72.795054 17.492704
443     1 2 0.0 123.712689 72.041940 12.803016
444     1 2 0.0 121.450621 71.694908 13.680436
445     1 1 0.0 125.628797 61.667706 20.213103
446     1 1 0.0 123.441965 69.925184 15.767936
447     1 1 0.0 126.323141 62.053510 17.123831
448     1 1 0.0 125.428464 68.799402 17.918867
449     1 2 0.0 124.603923 62.793615 20.829558
450     1 2 0.0 125.331804 69.899421 12.959297
451     1 2 0.0 122.800925 69.397812 14.344000
452     1 2 0.0 125.191278 67.822967 19.198763
453     1 2 0.0 126.011738 70.253085 18.311427
454     1 2 0.0 125.997073 62.145082 18.702029
455     1 2 0.0 124.202237 69.085343 16.888042
456     1 2 0.0 121.909436 70.465819 15.988444
457     1 1 0.0 121.332793 63.478752 22.395514
458     1 1 0.0 120.686779 63.411157 16.534797
459     1 1 0.0 122.237671 59.684355 18.392567
460     1 1 0.0 123.330513 61.591820 16.212094
461     1 2 0.0 119.731914 60.226011 21.119494
462     1 2 0.0 122.679781 64.174729 10.796350
463     1 2 0.0 122.941069 60.709509 14.894576
464     1 2 0.0 123.170731 60.472798 17.368964
465     1 2 0.0 124.894922 61.977497 16.333100
466     1 2 0.0 120.970893 62.456148 21.175499
467     1 2 0.0 122.175824 62.720663 16.520087
