
50286 atoms
116 bonds

4 atom types
1 bond types

-13.560702 115.208293 xlo xhi
-38.981247 89.806920 ylo yhi
0.000000 206.016399 zlo zhi

Masses

1 28.0855
2 15.9994
3 15.9994
4 1.0080

Atoms

122     1 1 0.0 74.926522 73.941765 13.070492
123     1 1 0.0 83.655215 67.326585 12.950936
124     1 1 0.0 79.264668 71.415014 13.206235
125     1 2 0.0 82.175159 68.055936 15.575883
126     1 2 0.0 77.844277 72.399130 11.661648
127     1 2 0.0 76.792407 71.250400 10.098177
128     1 2 0.0 81.220304 69.521698 12.539063
129     1 2 0.0 80.325193 71.156458 15.126258
130     1 2 0.0 84.486165 66.646889 14.927240
131     1 2 0.0 77.518089 72.470361 13.586863
132     1 2 0.0 74.054401 73.903915 10.957005
133     1 1 0.0 86.259879 62.021550 13.779254
134     1 1 0.0 78.303204 69.545801 9.913929
135     1 1 0.0 86.065982 62.815310 10.237698
136     1 1 0.0 82.512330 66.961753 9.957771
137     1 2 0.0 84.266330 63.362386 13.057583
138     1 2 0.0 81.427167 68.118353 8.265048
139     1 2 0.0 79.421833 66.936875 7.672116
140     1 2 0.0 84.018178 65.066414 9.628892
141     1 2 0.0 83.719161 66.556614 11.594242
142     1 2 0.0 86.702567 61.996425 12.224759
143     1 2 0.0 80.747827 67.998624 10.414099
144     1 2 0.0 77.356402 69.652238 8.013260
145     1 1 0.0 87.355233 57.468816 12.012839
146     1 1 0.0 80.549101 65.192686 7.766188
147     1 1 0.0 87.472016 58.452279 8.429881
148     1 1 0.0 84.596840 62.616019 7.750682
149     1 2 0.0 85.431157 58.821107 11.376205
150     1 2 0.0 83.792905 63.903741 5.955146
151     1 2 0.0 81.130396 62.643100 6.067197
152     1 2 0.0 85.755326 60.726795 7.669965
153     1 2 0.0 85.860179 62.120652 9.188749
154     1 2 0.0 87.930593 57.530277 10.418608
155     1 2 0.0 82.841508 63.613109 8.257048
156     1 2 0.0 79.593918 65.400562 6.018508
157     1 1 0.0 87.679361 53.073057 10.948072
158     1 1 0.0 81.940402 60.871956 6.380868
159     1 1 0.0 88.061277 54.209760 7.358103
160     1 1 0.0 85.791340 58.352563 6.340423
161     1 2 0.0 85.845843 54.403134 10.372555
162     1 2 0.0 85.234152 59.739384 4.470646
163     1 2 0.0 82.081480 58.365571 5.137727
164     1 2 0.0 86.649473 56.479100 6.467033
165     1 2 0.0 87.069664 57.806532 7.620793
166     1 2 0.0 88.359829 53.213091 9.336858
167     1 2 0.0 84.070134 59.293250 6.873413
168     1 2 0.0 81.004820 61.148885 4.760685
169     1 1 0.0 87.321316 48.816148 10.503934
170     1 1 0.0 82.607759 56.578658 5.641410
171     1 1 0.0 87.922936 50.074597 6.942006
172     1 1 0.0 86.225718 54.159375 5.610705
173     1 2 0.0 85.594161 50.094697 9.970946
174     1 2 0.0 85.889670 55.617741 3.687660
175     1 2 0.0 82.351898 54.102641 4.815214
176     1 2 0.0 86.804724 52.311977 5.926733
177     1 2 0.0 87.498331 53.594540 6.754869
178     1 2 0.0 88.080496 49.028040 8.897690
179     1 2 0.0 84.562332 55.029283 6.148194
180     1 2 0.0 81.702710 56.897209 4.138513
181     1 1 0.0 86.314098 44.691370 10.650402
182     1 1 0.0 82.609864 52.310570 5.495452
183     1 1 0.0 87.088028 46.042210 7.153625
184     1 1 0.0 85.957111 50.031175 5.510371
185     1 2 0.0 84.706054 45.890875 10.144327
186     1 2 0.0 85.821305 51.535448 3.550972
187     1 2 0.0 81.965809 49.853791 5.078112
188     1 2 0.0 86.262144 48.220947 6.012239
189     1 2 0.0 87.215320 49.475633 6.528811
190     1 2 0.0 87.125252 44.969035 9.071486
191     1 2 0.0 84.375190 50.816875 6.030350
192     1 2 0.0 81.735955 52.645532 4.108875
193     1 1 0.0 84.647071 40.700890 11.397153
194     1 1 0.0 81.957527 48.067280 5.933350
